"d0659b13-4029-4179-abe2-e36b6a0d11cc","bangu","ˈbangu","gismu","<u class=""se_basna"" title=""アクセント"">ba</u>ngu","<var class=""x1"">x<sub>1</sub></var> は <var class=""x2"">x<sub>2</sub></var> (使用者)が <var class=""x3"">x<sub>3</sub></var> (概念 / 命題 / 文字列)を表すのに用いる言語; <var class=""x2"">x<sub>2</sub></var> は <var class=""x1"">x<sub>1</sub></var> 語を話す","","<li>言語</li>","<li class=""cimei-lerfu"">ban</li><li class=""cimei-lerfu"">b<u class=""relkarsna"">au</u></li><li class=""vomei-lerfu"">bang</li>","<li>&lt;晩の愚行&gt;. language</li>","<li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/tance"" title=""gismu: x1 は x2 (本体)の舌""><u class=""se_basna"">ta</u>nce</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/cusku"" title=""gismu: x1 (者)は x2 (内容)を x3 (聴衆)に x4 (媒体)で表す / 言う / 表現する""><u class=""se_basna"">cu</u>sku</a></li><li><a class=""cmavo"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/ve"" title=""cmavo: x1-x4 転換 : selbri の左に付いてPSの x1 と x4 を転換する"">ve</a> <a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/tavla"" title=""gismu: x1 (者)は x2 (者)に x3 (題目)について x4 (言語)で話す / 語る""><u class=""se_basna"">ta</u>vla</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/valsi"" title=""gismu: x1 は x2 (意味 / 効力)を有する、 x3 (言語)の言葉 / 語彙""><u class=""se_basna"">va</u>lsi</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/gerna"" title=""gismu: x1 は x2 (言語)の x3 (性質)に関する文法""><u class=""se_basna"">ge</u>rna</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/jufra"" title=""gismu: x1 (文字列)は x2 (題目)の、 x3 (言語)における文""><u class=""se_basna"">ju</u>fra</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/natmi"" title=""gismu: x1 は x2 (成員)からなる民族""><u class=""se_basna"">na</u>tmi</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/slaka"" title=""gismu: x1 は x2 (言語)における音節""><u class=""se_basna"">sla</u>ka</a></li>","<div class=""mupli""><p lang=""jbo"">.<span class=""cmavo"" ondblclick=""location.href = &quot;https://jbovlaste.lojban.org/dict/e'o&quot;;"" title=""cmavo: 要請 (e'o 要請 - e'onai 提供)"">e'o</span> <span class=""cmavo"" ondblclick=""location.href = &quot;https://jbovlaste.lojban.org/dict/lo&quot;;"" title=""cmavo: それであるもの : 冠詞(客観系); selbri を冠する; 指示対象は真にその selbri に当てはまる"">lo</span> <span class=""lujvo"" ondblclick=""location.href = &quot;https://jbovlaste.lojban.org/dict/jbobau&quot;;"" title=""lujvo: lojbo bangu""><u class=""se_basna"">jbo</u>b<u class=""relkarsna"">au</u></span> <span class=""cmavo"" ondblclick=""location.href = &quot;https://jbovlaste.lojban.org/dict/ko&quot;;"" title=""cmavo: 命令 : 代詞(sumti); 「do」の代わりに用いて命令を表す; 「〜しろ」から「〜してください」まで広いニュアンスをカバーする"">ko</span> <span class=""gismu"" ondblclick=""location.href = &quot;https://jbovlaste.lojban.org/dict/bangu&quot;;"" title=""gismu: x1 は x2 (使用者)が x3 (概念 / 命題 / 文字列)を表すのに用いる言語; x2 は x1 語を話す""><u class=""se_basna"">ba</u>ngu</span></p><p lang=""ja"">ロジバンを使ってください</p></div>","B1::カテゴリ・ワード::文法用語","[sound:bangu.mp3]","<img alt=""日本語学校のイラスト"" src=""bangu.png"" title=""日本語学校のイラスト"" ondblclick=""location.href = &quot;https://www.irasutoya.com/2017/12/blog-post_76.html&quot;;"" />"
"d43c5280-5910-4613-a929-d3a124c164d3","bridi","'bridi","gismu","<u class=""se_basna"" title=""アクセント"">bri</u>di","<var class=""x1"" title=""命題; 論理学"">x<sub>1</sub></var> (<span class=""cmavo"" ondblclick=""location.href = &quot;https://jbovlaste.lojban.org/dict/du'u&quot;;"" title=""cmavo: 命題抽象 : 抽象詞; bridi の左に付いて、その bridi が内包する命題を抽出する; 抽象の焦点となる sumti を「ce'u」に替えて置ける; bridi の範囲を含めた全体が1つの selbri となる; 冠詞を左に加えると sumti になる; x1 は x2 (文字列)によって表される[bridi](命題)"">du'u</span>)は <var class=""x2"" title=""述語; 論理学"">x<sub>2</sub></var> (関係)を <var class=""x3"" title=""項の列; 論理学"">x<sub>3</sub></var> (項の列 / 集合)について賓述を表す関係性 / 命題","自然言語においては、 <var class=""x2"" title=""述語; 論理学"">x<sub>2</sub></var> を表すのが賓辞 / 述語、 <var class=""x3"" title=""項の列; 論理学"">x<sub>3</sub></var> のうちの一つを表すのが主辞 / 主語。","<li>命題</li>","<li class=""cimei-lerfu"">bri</li><li class=""vomei-lerfu"">brid</li>","<li>predicate</li>","<li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/sumti"" title=""gismu: x1 は x2 (述語 / 関数)の場所 x3 (種類 / 番号)を占める項""><u class=""se_basna"">su</u>mti</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/fancu"" title=""gismu: x1 は x2 (変域 / 定義域)・ x3 (値域)・ x4 (式 / 表現)の関数""><u class=""se_basna"">fa</u>ncu</a></li>","","B1::カテゴリ・ワード::文法用語","[sound:bridi.mp3]",""
"c555bb73-1f16-4d0c-81b3-303b01e4a115","cmavo","ʃˈmavo","gismu","<u class=""se_basna"" title=""アクセント"">cma</u>vo","<var class=""x1"">x<sub>1</sub></var> (文字列)は <var class=""x2"">x<sub>2</sub></var> (品詞)・ <var class=""x3"">x<sub>3</sub></var> (意味 / 機能)・ <var class=""x4"">x<sub>4</sub></var> (言語)の機能語","","<li>機能語</li>","<li class=""cimei-lerfu"">ma'o</li><li class=""vomei-lerfu"">cmav</li>","","<li><a class=""lujvo"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/ma'oste"">ma<u class=""se_basna"">'o</u>ste</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/gismu"" title=""gismu: x1 (文字列)は x2 (意味関係)を x3 (項)について表す、 x4 (形態素)からなる語根""><u class=""se_basna"">gi</u>smu</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/lujvo"" title=""gismu: x1 (文字列)は x2 (意味)・ x3 (項)を有する、 x4 (形態素)から作られた合成語・複合語""><u class=""se_basna"">lu</u>jvo</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/gerna"" title=""gismu: x1 は x2 (言語)の x3 (性質)に関する文法""><u class=""se_basna"">ge</u>rna</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/smuni"" title=""gismu: x1 は x2 (文字列 / 記号 / 表現)の、 x3 (者)が認識する意味 / 解釈; x3 は x2 を x1 と解釈する""><u class=""se_basna"">smu</u>ni</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/sumti"" title=""gismu: x1 は x2 (述語 / 関数)の場所 x3 (種類 / 番号)を占める項""><u class=""se_basna"">su</u>mti</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/valsi"" title=""gismu: x1 は x2 (意味 / 効力)を有する、 x3 (言語)の言葉 / 語彙""><u class=""se_basna"">va</u>lsi</a></li>","","B1::カテゴリ・ワード::文法用語","[sound:cmavo.mp3]",""
"e91270b6-d289-4694-be3c-83ce0d720414","gerna","ˈgɛrna","gismu","<u class=""se_basna"" title=""アクセント"">ge</u>rna","<var class=""x1"">x<sub>1</sub></var> は <var class=""x2"">x<sub>2</sub></var> (言語)の <var class=""x3"">x<sub>3</sub></var> (性質)に関する文法","「係り結び( <var class=""x1"">x<sub>1</sub></var> )は古典日本語( <var class=""x2"">x<sub>2</sub></var> )の係助詞( <var class=""x3"">x<sub>3</sub></var> )に関する文法」。","<li>文法</li>","<li class=""cimei-lerfu"">gen</li><li class=""cimei-lerfu"">ge'a</li><li class=""vomei-lerfu"">gern</li>","<li>&lt;下痢になる&gt;</li>","<li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/bangu"" title=""gismu: x1 は x2 (使用者)が x3 (概念 / 命題 / 文字列)を表すのに用いる言語; x2 は x1 語を話す""><u class=""se_basna"">ba</u>ngu</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/stura"" title=""gismu: x1 は x2 (集合 / 体系)の構造 / 配置 / 組織""><u class=""se_basna"">stu</u>ra</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/cmavo"" title=""gismu: x1 (文字列)は x2 (品詞)・ x3 (意味 / 機能)・ x4 (言語)の機能語""><u class=""se_basna"">cma</u>vo</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/jufra"" title=""gismu: x1 (文字列)は x2 (題目)の、 x3 (言語)における文""><u class=""se_basna"">ju</u>fra</a></li>","","B1::カテゴリ・ワード::文法用語","[sound:gerna.mp3]",""
"bf2709b4-3057-4efd-b944-04983b781896","gismu","ˈgismu","gismu","<u class=""se_basna"" title=""アクセント"">gi</u>smu","<var class=""x1"">x<sub>1</sub></var> (文字列)は <var class=""x2"">x<sub>2</sub></var> (意味関係)を <var class=""x3"">x<sub>3</sub></var> (項)について表す、 <var class=""x4"">x<sub>4</sub></var> (形態素)からなる語根","","<li>語根</li>","<li class=""cimei-lerfu"">gim</li><li class=""cimei-lerfu"">gi'u</li><li class=""vomei-lerfu"">gism</li>","","<li><a class=""lujvo"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/gimste""><u class=""se_basna"">gi</u>mste</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/cmavo"" title=""gismu: x1 (文字列)は x2 (品詞)・ x3 (意味 / 機能)・ x4 (言語)の機能語""><u class=""se_basna"">cma</u>vo</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/cmene"" title=""gismu: x1 (文字列)は x2 の、 x3 (者)による名称; x3 は x2 を x1 と呼ぶ; x2 は x1 と呼ばれている""><u class=""se_basna"">cme</u>ne</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/lujvo"" title=""gismu: x1 (文字列)は x2 (意味)・ x3 (項)を有する、 x4 (形態素)から作られた合成語・複合語""><u class=""se_basna"">lu</u>jvo</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/smuni"" title=""gismu: x1 は x2 (文字列 / 記号 / 表現)の、 x3 (者)が認識する意味 / 解釈; x3 は x2 を x1 と解釈する""><u class=""se_basna"">smu</u>ni</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/sumti"" title=""gismu: x1 は x2 (述語 / 関数)の場所 x3 (種類 / 番号)を占める項""><u class=""se_basna"">su</u>mti</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/tanru"" title=""gismu: x1 は、 x2 が x3 を修飾し、 x4 を意味する、使用法 / 例文 x5 における複合語""><u class=""se_basna"">ta</u>nru</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/valsi"" title=""gismu: x1 は x2 (意味 / 効力)を有する、 x3 (言語)の言葉 / 語彙""><u class=""se_basna"">va</u>lsi</a></li>","","B1::カテゴリ・ワード::文法用語","[sound:gismu.mp3]",""
"27b6cf07-df8e-4698-a965-3c6bd0db3498","jufra","ˈʒufra","gismu","<u class=""se_basna"" title=""アクセント"">ju</u>fra","<var class=""x1"">x<sub>1</sub></var> (文字列)は <var class=""x2"">x<sub>2</sub></var> (題目)の、 <var class=""x3"">x<sub>3</sub></var> (言語)における文","","<li>文</li>","<li class=""cimei-lerfu"">juf</li><li class=""cimei-lerfu"">ju'a</li><li class=""vomei-lerfu"">jufr</li>","","<li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/valsi"" title=""gismu: x1 は x2 (意味 / 効力)を有する、 x3 (言語)の言葉 / 語彙""><u class=""se_basna"">va</u>lsi</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/bangu"" title=""gismu: x1 は x2 (使用者)が x3 (概念 / 命題 / 文字列)を表すのに用いる言語; x2 は x1 語を話す""><u class=""se_basna"">ba</u>ngu</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/gerna"" title=""gismu: x1 は x2 (言語)の x3 (性質)に関する文法""><u class=""se_basna"">ge</u>rna</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/cusku"" title=""gismu: x1 (者)は x2 (内容)を x3 (聴衆)に x4 (媒体)で表す / 言う / 表現する""><u class=""se_basna"">cu</u>sku</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/smuni"" title=""gismu: x1 は x2 (文字列 / 記号 / 表現)の、 x3 (者)が認識する意味 / 解釈; x3 は x2 を x1 と解釈する""><u class=""se_basna"">smu</u>ni</a></li>","","B1::カテゴリ・ワード::文法用語","[sound:jufra.mp3]","<img alt=""書の展示のイラスト"" src=""jufra.png"" title=""書の展示のイラスト"" ondblclick=""location.href = &quot;https://www.irasutoya.com/2017/09/blog-post_532.html&quot;;"" />"
"3c1b737c-dc43-4e08-89e7-9b3307011c39","lujvo","ˈluʒvo","gismu","<u class=""se_basna"" title=""アクセント"">lu</u>jvo","<var class=""x1"">x<sub>1</sub></var> (文字列)は <var class=""x2"">x<sub>2</sub></var> (意味)・ <var class=""x3"">x<sub>3</sub></var> (項)を有する、 <var class=""x4"">x<sub>4</sub></var> (形態素)から作られた合成語・複合語","","<li>合成語</li>","<li class=""cimei-lerfu"">luv</li><li class=""cimei-lerfu"">jvo</li><li class=""vomei-lerfu"">lujv</li>","","<li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/tanru"" title=""gismu: x1 は、 x2 が x3 を修飾し、 x4 を意味する、使用法 / 例文 x5 における複合語""><u class=""se_basna"">ta</u>nru</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/stura"" title=""gismu: x1 は x2 (集合 / 体系)の構造 / 配置 / 組織""><u class=""se_basna"">stu</u>ra</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/cmavo"" title=""gismu: x1 (文字列)は x2 (品詞)・ x3 (意味 / 機能)・ x4 (言語)の機能語""><u class=""se_basna"">cma</u>vo</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/gismu"" title=""gismu: x1 (文字列)は x2 (意味関係)を x3 (項)について表す、 x4 (形態素)からなる語根""><u class=""se_basna"">gi</u>smu</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/rafsi"" title=""gismu: x1 (文字列)は x2 (語)の x3 (部位 / 性質)に由来する、 x4 (言語)の形態素 / 語基 / 語幹 / 接辞""><u class=""se_basna"">ra</u>fsi</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/smuni"" title=""gismu: x1 は x2 (文字列 / 記号 / 表現)の、 x3 (者)が認識する意味 / 解釈; x3 は x2 を x1 と解釈する""><u class=""se_basna"">smu</u>ni</a></li>","","B1::カテゴリ・ワード::文法用語","[sound:lujvo.mp3]",""
"5f0923bc-2e7b-40f3-b35e-a076951fa236","rafsi","ˈrafsi","gismu","<u class=""se_basna"" title=""アクセント"">ra</u>fsi","<var class=""x1"">x<sub>1</sub></var> (文字列)は <var class=""x2"">x<sub>2</sub></var> (語)の <var class=""x3"">x<sub>3</sub></var> (部位 / 性質)に由来する、 <var class=""x4"">x<sub>4</sub></var> (言語)の形態素 / 語基 / 語幹 / 接辞","","<li>形態素</li>","<li class=""cimei-lerfu"">raf</li><li class=""vomei-lerfu"">rafs</li>","","<li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/valsi"" title=""gismu: x1 は x2 (意味 / 効力)を有する、 x3 (言語)の言葉 / 語彙""><u class=""se_basna"">va</u>lsi</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/lujvo"" title=""gismu: x1 (文字列)は x2 (意味)・ x3 (項)を有する、 x4 (形態素)から作られた合成語・複合語""><u class=""se_basna"">lu</u>jvo</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/pagbu"" title=""gismu: x1 は x2 (本体)の部分 / 部品 / 要素; x2 は部分的に x1""><u class=""se_basna"">pa</u>gbu</a></li>","","B1::カテゴリ・ワード::文法用語","[sound:rafsi.mp3]",""
"9458b7e7-99ed-4ff0-a0d6-bb149b838618","sumti","ˈsumti","gismu","<u class=""se_basna"" title=""アクセント"">su</u>mti","<var class=""x1"">x<sub>1</sub></var> は <var class=""x2"">x<sub>2</sub></var> (述語 / 関数)の場所 <var class=""x3"">x<sub>3</sub></var> (種類 / 番号)を占める項","","<li>項</li>","<li class=""cimei-lerfu"">sum</li><li class=""cimei-lerfu"">su'i</li><li class=""vomei-lerfu"">sumt</li>","","<li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/bridi"" title=""gismu: x1 (du'u)は x2 (関係)を x3 (項の列 / 集合)について賓述を表す関係性 / 命題""><u class=""se_basna"">bri</u>di</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/gismu"" title=""gismu: x1 (文字列)は x2 (意味関係)を x3 (項)について表す、 x4 (形態素)からなる語根""><u class=""se_basna"">gi</u>smu</a></li>","","B1::カテゴリ・ワード::文法用語","[sound:sumti.mp3]",""
"47885bd6-0c7b-41a6-8d7d-721e0933119e","tanru","ˈtanru","gismu","<u class=""se_basna"" title=""アクセント"">ta</u>nru","<var class=""x1"">x<sub>1</sub></var> は、 <var class=""x2"">x<sub>2</sub></var> が <var class=""x3"">x<sub>3</sub></var> を修飾し、 <var class=""x4"">x<sub>4</sub></var> を意味する、使用法 / 例文 <var class=""x5"">x<sub>5</sub></var> における複合語","<var class=""x2"">x<sub>2</sub></var> と <var class=""x3"">x<sub>3</sub></var> は、「文字列」か「概念」。","<li>複合語</li>","<li class=""cimei-lerfu"">t<u class=""relkarsna"">au</u></li><li class=""vomei-lerfu"">tanr</li>","","<li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/gismu"" title=""gismu: x1 (文字列)は x2 (意味関係)を x3 (項)について表す、 x4 (形態素)からなる語根""><u class=""se_basna"">gi</u>smu</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/smuni"" title=""gismu: x1 は x2 (文字列 / 記号 / 表現)の、 x3 (者)が認識する意味 / 解釈; x3 は x2 を x1 と解釈する""><u class=""se_basna"">smu</u>ni</a></li>","","B1::カテゴリ・ワード::文法用語","[sound:tanru.mp3]",""
"674e4ffb-749c-4b1f-b33c-d85b13338d3f","valsi","ˈvalsi","gismu","<u class=""se_basna"" title=""アクセント"">va</u>lsi","<var class=""x1"">x<sub>1</sub></var> は <var class=""x2"">x<sub>2</sub></var> (意味 / 効力)を有する、 <var class=""x3"">x<sub>3</sub></var> (言語)の言葉 / 語彙","<var class=""x2"">x<sub>2</sub></var> は辞書上の意味だけでなく心理上の効力なども。","<li>言葉</li>","<li class=""cimei-lerfu"">val</li><li class=""cimei-lerfu"">vla</li><li class=""vomei-lerfu"">vals</li>","","<li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/slaka"" title=""gismu: x1 は x2 (言語)における音節""><u class=""se_basna"">sla</u>ka</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/bangu"" title=""gismu: x1 は x2 (使用者)が x3 (概念 / 命題 / 文字列)を表すのに用いる言語; x2 は x1 語を話す""><u class=""se_basna"">ba</u>ngu</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/cmavo"" title=""gismu: x1 (文字列)は x2 (品詞)・ x3 (意味 / 機能)・ x4 (言語)の機能語""><u class=""se_basna"">cma</u>vo</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/cmene"" title=""gismu: x1 (文字列)は x2 の、 x3 (者)による名称; x3 は x2 を x1 と呼ぶ; x2 は x1 と呼ばれている""><u class=""se_basna"">cme</u>ne</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/gismu"" title=""gismu: x1 (文字列)は x2 (意味関係)を x3 (項)について表す、 x4 (形態素)からなる語根""><u class=""se_basna"">gi</u>smu</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/jufra"" title=""gismu: x1 (文字列)は x2 (題目)の、 x3 (言語)における文""><u class=""se_basna"">ju</u>fra</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/rafsi"" title=""gismu: x1 (文字列)は x2 (語)の x3 (部位 / 性質)に由来する、 x4 (言語)の形態素 / 語基 / 語幹 / 接辞""><u class=""se_basna"">ra</u>fsi</a></li><li><a class=""gismu"" rel=""noreferrer"" href=""https://jbovlaste.lojban.org/dict/smuni"" title=""gismu: x1 は x2 (文字列 / 記号 / 表現)の、 x3 (者)が認識する意味 / 解釈; x3 は x2 を x1 と解釈する""><u class=""se_basna"">smu</u>ni</a></li>","","B1::カテゴリ・ワード::文法用語","[sound:valsi.mp3]","<img alt=""言葉狩りのイラスト"" src=""valsi.png"" title=""言葉狩りのイラスト"" ondblclick=""location.href = &quot;https://www.irasutoya.com/2018/08/blog-post_90.html&quot;;"" />"
